Index,Activity
0,Walking
1,Walking
2,Walking
3,Walking
4,Walking
5,Walking
6,Walking
7,Walking
8,Walking
9,Walking
10,Walking
11,Walking
12,Walking
13,Walking
14,Walking
15,Walking
16,Walking
17,Walking
18,Walking
19,Walking
20,Walking
21,Walking
22,Walking
23,Walking
24,Walking
25,Walking
26,Walking
27,Walking
28,Walking
29,Walking
30,Walking
31,Walking
32,Walking
33,Walking
34,Walking
35,Walking
36,Walking
37,Walking
38,Walking
39,Walking
40,Walking
41,Walking
42,Walking
43,Walking
44,Walking
45,Walking
46,Walking
47,Walking
48,Walking
49,Walking
50,Walking
51,Walking
52,Walking
53,Walking
54,Walking
55,Walking
56,Walking
57,Walking
58,Walking
59,Walking
60,Walking
61,Walking
62,Walking
63,Walking
64,Walking
65,Walking
66,Walking
67,Walking
68,Walking
69,Walking
70,Walking
71,Walking
72,Walking
73,Walking
74,Walking
75,Walking
76,Walking
77,Walking
78,Walking
79,Walking
80,Walking
81,Walking
82,Walking
83,Walking
84,Walking
85,Walking
86,Walking
87,Walking
88,Walking
89,Walking
90,Walking
91,Walking
92,Walking
93,Walking
94,Walking
95,Walking
96,Walking
97,Walking
98,Walking
99,Walking
100,Walking
101,Walking
102,Walking
103,Walking
104,Walking
105,Walking
106,Walking
107,Walking
108,Walking
109,Walking
110,Walking
111,Walking
112,Walking
113,Walking
114,Walking
115,Walking
116,Walking
117,Walking
118,Walking
119,Walking
120,Walking
121,Walking
122,Walking
123,Walking
124,Walking
125,Walking
126,Walking
127,Walking
128,Walking
129,Walking
130,Walking
131,Walking
132,Walking
133,Walking
134,Walking
135,Walking
136,Walking
137,Walking
138,Walking
139,Walking
140,Walking
141,Walking
142,Walking
143,Walking
144,Walking
145,Walking
146,Walking
147,Walking
148,Walking
149,Walking
150,Walking
151,Walking
152,Walking
153,Walking
154,Walking
155,Walking
156,Walking
157,Walking
158,Walking
159,Walking
160,Walking
161,Walking
162,Walking
163,Walking
164,Walking
165,Walking
166,Walking
167,Walking
168,Walking
169,Walking
170,Walking
171,Walking
172,Walking
173,Walking
174,Walking
175,Walking
176,Walking
177,Walking
178,Walking
179,Walking
180,Walking
181,Walking
182,Walking
183,Walking
184,Walking
185,Walking
186,Walking
187,Walking
188,Walking
189,Walking
190,Walking
191,Walking
192,Walking
193,Walking
194,Walking
195,Walking
196,Walking
197,Walking
198,Walking
199,Walking
200,Walking
201,Walking
202,Walking
203,Walking
204,Walking
205,Walking
206,Walking
207,Walking
208,Walking
209,Walking
210,Walking
211,Walking
212,Walking
213,Walking
214,Walking
215,Walking
216,Walking
217,Walking
218,Walking
219,Walking
220,Walking
221,Walking
222,Walking
223,Walking
224,Walking
225,Walking
226,Walking
227,Walking
228,Walking
229,Walking
230,Walking
231,Walking
232,Walking
233,Walking
234,Walking
235,Walking
236,Walking
237,Walking
238,Walking
239,Walking
240,Walking
241,Walking
242,Walking
243,Walking
244,Walking
245,Walking
246,Walking
247,Walking
248,Walking
249,Walking
250,Walking
251,Walking
252,Walking
253,Walking
254,Walking
255,Walking
256,Walking
257,Walking
258,Walking
259,Walking
260,Walking
261,Walking
262,Walking
263,Walking
264,Walking
265,Walking
266,Walking
267,Walking
268,Walking
269,Walking
270,Walking
271,Walking
272,Walking
273,Walking
274,Walking
275,Walking
276,Walking
277,Walking
278,Walking
279,Walking
280,Walking
281,Walking
282,Walking
283,Walking
284,Walking
285,Walking
286,Walking
287,Walking
288,Walking
289,Walking
290,Walking
291,Walking
292,Walking
293,Walking
294,Walking
295,Walking
296,Walking
297,Walking
298,Walking
299,Walking
300,Walking
301,Walking
302,Walking
303,Walking
304,Walking
305,Walking
306,Walking
307,Walking
308,Walking
309,Walking
310,Walking
311,Walking
312,Walking
313,Walking
314,Walking
315,Walking
316,Walking
317,Walking
318,Walking
319,Walking
320,Walking
321,Walking
322,Walking
323,Walking
324,Walking
325,Walking
326,Walking
327,Walking
328,Walking
329,Walking
330,Walking
331,Walking
332,Walking
333,Walking
334,Walking
335,Walking
336,Walking
337,Walking
338,Walking
339,Walking
340,Walking
341,Walking
342,Walking
343,Walking
344,Walking
345,Walking
346,Walking
347,Walking
348,Walking
349,Walking
350,Walking
351,Walking
352,Walking
353,Walking
354,Walking
355,Walking
356,Walking
357,Walking
358,Walking
359,Walking
360,Walking
361,Walking
362,Walking
363,Walking
364,Walking
365,Walking
366,Walking
367,Walking
368,Walking
369,Walking
370,Walking
371,Walking
372,Walking
373,Walking
374,Walking
375,Walking
376,Walking
377,Walking
378,Walking
379,Walking
380,Walking
381,Walking
382,Walking
383,Walking
384,Walking
385,Walking
386,Walking
387,Walking
388,Walking
389,Walking
390,Walking
391,Walking
392,Walking
393,Walking
394,Walking
395,Walking
396,Walking
397,Walking
398,Walking
399,Walking
400,Walking
401,Walking
402,Walking
403,Walking
404,Walking
405,Walking
406,Walking
407,Walking
408,Walking
409,Walking
410,Walking
411,Walking
412,Walking
413,Walking
414,Walking
415,Walking
416,Walking
417,Walking
418,Walking
419,Walking
420,Walking
421,Walking
422,Walking
423,Walking
424,Walking
425,Walking
426,Walking
427,Walking
428,Walking
429,Walking
430,Walking
431,Walking
432,Walking
433,Walking
434,Walking
435,Walking
436,Walking
437,Walking
438,Walking
439,Walking
440,Walking
441,Walking
442,Walking
443,Walking
444,Walking
445,Walking
446,Walking
447,Walking
448,Walking
449,Walking
450,Walking
451,Walking
452,Walking
453,Walking
454,Walking
455,Walking
456,Walking
457,Walking
458,Walking
459,Walking
460,Walking
461,Walking
462,Walking
463,Walking
464,Walking
465,Walking
466,Walking
467,Walking
468,Walking
469,Walking
470,Walking
471,Walking
472,Walking
473,Walking
474,Walking
475,Walking
476,Walking
477,Walking
478,Walking
479,Walking
480,Walking
481,Walking
482,Walking
483,Walking
484,Walking
485,Walking
486,Walking
487,Walking
488,Walking
489,Walking
490,Walking
491,Walking
492,Walking
493,Walking
494,Walking
495,Walking
496,Walking
497,Walking
498,Walking
499,Walking
500,Walking
501,Walking
502,Walking
503,Walking
504,Walking
505,Walking
506,Walking
507,Walking
508,Walking
509,Walking
510,Walking
511,Walking
512,Walking
513,Walking
514,Walking
515,Walking
516,Walking
517,Walking
518,Walking
519,Walking
520,Walking
521,Walking
522,Walking
523,Walking
524,Walking
525,Walking
526,Walking
527,Walking
528,Walking
529,Walking
530,Walking
531,Walking
532,Walking
533,Walking
534,Walking
535,Walking
536,Walking
537,Walking
538,Walking
539,Walking
540,Walking
541,Walking
542,Walking
543,Walking
544,Walking
545,Walking
546,Walking
547,Walking
548,Walking
549,Walking
550,Walking
551,Walking
552,Walking
553,Walking
554,Walking
555,Walking
556,Walking
557,Walking
558,Walking
559,Walking
560,Walking
561,Walking
562,Walking
563,Walking
564,Walking
565,Walking
566,Walking
567,Walking
568,Walking
569,Walking
570,Walking
571,Walking
572,Walking
573,Walking
574,Walking
575,Walking
576,Walking
577,Walking
578,Walking
579,Walking
580,Walking
581,Walking
582,Walking
583,Walking
584,Walking
